Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
0.08,-0.28,1,0.14,-3.57,-1.47
0.07,-0.28,1,2.24,-3.78,-2.38
0.08,-0.28,1,2.87,-3.36,-3.15
0.08,-0.27,0.99,2.24,-2.66,-2.52
0.07,-0.27,0.99,1.47,-1.75,-1.4
0.07,-0.26,0.99,0.35,-0.91,-0.28
0.08,-0.26,0.99,-0.91,-0.35,0.98
0.08,-0.26,1,-2.45,-0.42,1.68
0.08,-0.27,1.01,-3.43,-1.54,1.68
0.08,-0.27,1.02,-2.87,-3.08,1.26
0.09,-0.28,1.02,-0.84,-4.34,-0.21
0.09,-0.28,1.02,0.98,-5.32,-2.03
0.08,-0.28,1.01,3.08,-6.02,-2.8
0.07,-0.28,0.99,4.13,-5.46,-2.52
0.06,-0.27,0.98,3.71,-4.55,-1.19
0.07,-0.27,0.97,1.61,-3.15,0.14
0.07,-0.27,0.96,-0.63,-1.61,1.19
0.08,-0.28,0.97,-2.03,-0.35,1.26
0.08,-0.28,0.99,-2.8,0.14,1.05
0.09,-0.28,1,-3.5,-0.35,-17.92
0.1,-0.28,1.02,-2.45,-1.4,-1.68
0.09,-0.27,1.03,-0.35,-3.08,-2.87
0.08,-0.27,1.03,2.1,-4.83,-3.08
0.07,-0.27,1.02,3.57,-6.23,-2.17
0.07,-0.27,1.01,3.85,-6.86,-1.12
0.07,-0.27,0.98,3.92,-5.39,-0.21
0.08,-0.28,0.97,3.29,-4.34,0.14
0.09,-0.28,0.97,2.31,-2.94,-0.28
0.09,-0.29,0.96,0.35,-0.28,-1.26
0.09,-0.28,0.97,-1.19,1.54,-1.75
0.09,-0.27,0.99,-3.71,2.24,-1.68
0.08,-0.26,1,-5.46,0.77,-1.47
0.08,-0.26,1.03,-5.04,-1.61,-1.19
0.08,-0.28,1.04,-1.82,-4.06,-1.47
0.06,-0.29,1.03,3.99,-5.74,-1.96
0.08,-0.28,1,7.49,-6.23,-2.66
0.1,-0.26,0.99,5.74,-5.74,-3.29
0.1,-0.26,0.97,3.43,-4.34,-3.71
0.08,-0.26,0.97,1.89,-2.66,-3.15
0.07,-0.25,0.97,0.35,-1.26,-2.31
0.08,-0.25,0.97,-1.26,-0.07,-0.35
0.08,-0.25,0.98,-3.08,0.7,0.49
0.09,-0.26,1,-4.41,0.35,1.26
0.09,-0.26,1.01,-5.11,-0.77,1.82
0.08,-0.28,1.02,-3.71,-2.59,1.47
0.09,-0.29,1.02,0.14,-3.71,0.21
0.09,-0.28,1.02,2.59,-4.41,-1.61
0.09,-0.28,1,3.15,-4.76,-2.45
0.09,-0.27,0.99,2.73,-4.13,-2.45
0.09,-0.27,0.99,0.91,-3.36,-2.17
0.08,-0.28,0.99,-0.35,-2.03,-1.54
0.08,-0.27,0.99,-1.05,-2.24,0.21
0.08,-0.27,0.99,-2.52,-2.31,1.19
0.08,-0.27,1,-1.96,-2.24,1.89
0.08,-0.29,1,-0.91,-2.1,1.54
0.09,-0.28,1,-0.28,-1.96,0.42
0.1,-0.28,1,-0.56,-2.31,-1.12
0.09,-0.29,1.01,-0.28,-2.24,-1.89
0.08,-0.28,1.01,-0.07,-3.01,-1.82
0.08,-0.27,1.01,-0.14,-3.78,-1.47
0.07,-0.27,1.01,0.91,-3.92,-0.14
0.07,-0.27,1,1.68,-3.99,0.98
0.08,-0.28,1,1.33,-4.41,1.4
0.09,-0.29,0.99,0.98,-4.62,1.33
0.09,-0.29,0.98,1.54,-3.85,0
0.1,-0.29,0.98,1.12,-3.22,-1.47
0.1,-0.28,0.99,-0.21,-3.36,-3.01
0.08,-0.28,0.99,0.56,-3.29,-3.5
0.07,-0.27,0.99,2.1,-2.8,-3.01
0.07,-0.26,0.99,2.66,-2.73,-1.82
0.08,-0.25,0.99,1.12,-2.38,-0.77
0.08,-0.26,0.99,-0.21,-1.82,0.63
0.08,-0.26,1,-1.47,-1.26,1.33
0.09,-0.27,1,-2.17,-1.33,1.26
0.1,-0.27,1.01,-2.24,-1.96,0.98
0.1,-0.28,1.02,-1.4,-3.15,-0.28
0.09,-0.28,1.02,1.12,-4.55,-0.98
0.08,-0.28,1.01,3.78,-4.97,-1.54
0.08,-0.27,1,4.06,-5.18,-1.19
0.08,-0.27,0.99,2.59,-4.83,-0.77
0.08,-0.27,0.98,1.05,-4.13,-0.14
0.08,-0.28,0.98,-0.63,-3.29,-0.07
0.08,-0.28,0.98,-1.19,-2.31,-0.28
0.09,-0.28,0.99,-1.12,-2.24,-0.98
0.09,-0.27,1,-1.26,-2.59,-1.89
0.09,-0.27,1,-0.63,-2.52,-2.73
0.08,-0.27,1,1.68,-2.8,-2.45
0.08,-0.26,0.99,2.03,-3.08,-1.61
0.08,-0.26,0.99,0.7,-3.5,-0.7
0.08,-0.27,0.98,0.07,-2.94,-0.14
0.08,-0.28,0.97,1.05,-2.45,0.14
0.09,-0.28,0.97,-0.14,-1.61,0.07
0.1,-0.27,0.98,-2.66,-0.91,-0.56
0.1,-0.28,0.98,-3.64,0.07,-1.47
0.09,-0.28,0.99,-3.01,0.49,-1.82
0.08,-0.28,1,-2.45,0.28,-1.75
0.09,-0.27,1.01,-1.96,-0.14,-1.68
0.09,-0.27,1.01,-0.84,-0.63,-1.75
0.09,-0.27,1.01,0,-1.33,-1.05
0.09,-0.27,1.02,0.07,-2.24,-0.84
0.09,-0.27,1.01,1.05,-3.78,-0.42
0.1,-0.27,1.01,1.47,-4.2,-1.19
0.09,-0.28,1,1.82,-3.57,-1.54
0.09,-0.28,0.98,1.75,-3.01,-1.19
0.09,-0.28,0.98,0.21,-2.24,-0.7
0.09,-0.28,0.98,-2.03,-1.61,-0.56
0.09,-0.28,0.98,-2.1,-0.91,-0.56
0.09,-0.29,0.99,-1.12,0.14,-0.91
0.09,-0.28,0.99,-0.7,-0.14,-1.05
0.09,-0.28,1,-0.91,-0.42,-1.82
0.09,-0.28,1,-0.7,-0.91,-2.24
0.09,-0.28,1,-0.07,-1.75,-2.38
0.09,-0.28,1.01,0.42,-2.52,-2.45
0.09,-0.27,1.01,0.21,-3.22,-2.45
0.09,-0.27,1.01,0.77,-3.92,-2.24
0.09,-0.27,1,2.38,-3.64,-2.38
0.09,-0.27,1,2.66,-3.43,-1.96
0.09,-0.27,0.99,1.4,-3.08,-1.61
0.08,-0.27,0.99,0.42,-2.24,-0.98
0.08,-0.26,0.99,-0.49,-1.68,-0.14
0.09,-0.27,0.99,-1.12,-1.26,0.7
0.09,-0.27,1,-1.26,-1.33,0.77
0.09,-0.27,1,-1.61,-1.68,0.63
0.09,-0.27,1,-1.05,-1.82,0.28
0.09,-0.27,1,-0.77,-2.87,-0.21
0.08,-0.28,1,0.35,-3.36,-0.91
0.08,-0.29,0.99,2.1,-3.43,-1.96
0.09,-0.28,0.99,3.36,-3.29,-2.24
0.08,-0.27,0.98,1.61,-2.59,-1.89
0.08,-0.27,0.98,0.07,-1.47,-0.98
0.08,-0.27,0.99,-0.98,-0.98,0.35
0.08,-0.27,0.99,-1.54,-1.12,1.19
0.08,-0.27,1,-1.4,-1.54,1.61
0.08,-0.28,1,-0.63,-2.17,1.05
0.09,-0.29,1,0.63,-2.87,-0.35
0.09,-0.29,0.98,2.03,-2.24,-2.17
0.09,-0.28,0.98,2.31,-1.68,-3.01
0.09,-0.27,0.99,-0.14,-1.12,-3.43
0.08,-0.27,1,-1.61,-0.49,-2.59
0.08,-0.26,1.01,-2.17,-0.49,-0.77
0.07,-0.26,1.02,-2.31,-0.77,1.33
0.08,-0.27,1.02,-1.61,-1.47,2.24
0.09,-0.27,1.02,-1.12,-2.87,2.59
0.1,-0.28,1.02,-0.77,-3.22,1.47
0.1,-0.29,1.02,-0.21,-4.13,0.42
0.09,-0.29,1.01,1.4,-5.25,-0.56
0.09,-0.3,1,2.8,-5.39,-2.03
0.09,-0.29,0.99,4.13,-5.11,-3.15
0.08,-0.28,0.98,3.15,-4.62,-3.08
0.08,-0.27,0.97,1.47,-3.57,-2.17
0.08,-0.27,0.97,0.49,-2.52,-0.77
0.07,-0.27,0.97,-0.63,-1.33,0
0.08,-0.27,0.98,-1.26,-0.42,1.12
0.08,-0.28,0.99,-1.96,-0.63,1.75
0.09,-0.28,1,-2.8,-1.26,1.26
0.09,-0.29,1.01,-1.47,-2.1,-0.14
0.09,-0.29,1.01,0.49,-2.45,-1.82
0.09,-0.29,1.01,2.66,-3.15,-2.8
0.08,-0.28,1,3.5,-3.57,-3.15
0.08,-0.27,0.99,3.29,-3.5,-2.87
0.08,-0.27,0.98,2.03,-2.52,-1.96
0.08,-0.27,0.97,0.56,-1.33,-0.7
0.08,-0.26,0.98,-1.68,-0.49,0.28
0.09,-0.27,1,-3.15,-0.42,0.7
0.09,-0.27,1.01,-2.52,-0.7,0.49
0.09,-0.28,1.01,-0.7,-1.68,-0.49
0.09,-0.28,1.01,1.26,-2.94,-1.12
0.09,-0.27,1.01,1.89,-3.57,-1.61
0.09,-0.27,1,1.75,-3.92,-1.96
0.09,-0.28,0.99,1.96,-3.64,-1.82
0.08,-0.27,0.98,1.33,-3.43,-1.68
0.09,-0.28,0.98,0.35,-2.94,-1.54
0.09,-0.27,0.98,0.63,-2.03,-1.33
0.08,-0.26,0.98,0.14,-1.47,-0.84
0.08,-0.25,0.99,-1.26,-1.4,0.42
0.09,-0.26,1,-2.1,-1.96,1.05
0.08,-0.28,1,-1.33,-2.17,0.84
0.08,-0.29,1,0.77,-2.59,0.35
0.09,-0.29,1,1.47,-3.29,-0.63
0.1,-0.29,0.99,1.61,-2.87,-2.03
0.09,-0.28,0.99,2.1,-1.82,-2.73
0.09,-0.27,0.99,1.47,-1.4,-2.59
0.09,-0.26,1,-1.26,-2.1,-1.54
0.08,-0.27,1.01,-1.82,-2.59,-0.56
0.07,-0.28,1.01,0.77,-3.43,-0.14
0.07,-0.28,1,2.87,-3.85,0.14
0.1,-0.27,1,2.38,-4.55,-0.42
0.1,-0.28,0.99,1.05,-3.92,-1.68
0.09,-0.28,0.99,1.12,-2.8,-2.59
0.09,-0.28,0.99,1.12,-1.47,-3.01
0.08,-0.27,0.99,1.05,-1.26,-1.96
0.08,-0.26,0.99,-0.49,-1.33,-0.07
0.08,-0.26,1,-1.89,-1.82,1.12
0.08,-0.27,1,-1.61,-2.24,1.68
0.09,-0.27,1.01,-0.56,-2.59,0.7
0.09,-0.28,1.01,1.05,-3.08,-0.77
0.09,-0.28,1,2.73,-3.29,-1.54
0.09,-0.27,0.99,3.08,-3.57,-2.31
0.09,-0.27,0.98,1.96,-2.94,-1.68
0.08,-0.27,0.98,0.35,-2.31,-0.21
0.08,-0.27,0.98,-1.47,-1.75,0.42
0.08,-0.28,0.99,-1.4,-1.61,0.63
0.08,-0.28,0.99,-0.49,-1.68,0.35
0.09,-0.28,0.99,0.77,-2.31,-0.28
0.09,-0.28,1,2.24,-3.22,-0.07
0.08,-0.27,1,1.26,-2.31,-1.12
0.09,-0.28,0.98,1.75,-1.89,-0.84
0.09,-0.26,0.99,1.26,-0.35,-0.77
0.08,-0.27,1,0.14,-0.21,0.7
0.08,-0.27,1.01,-1.05,-1.26,0.49
0.09,-0.28,1.01,-0.21,-1.12,0.56
0.09,-0.27,1.01,0.84,-1.05,-0.42
0.09,-0.27,1.01,0.98,-1.47,-0.56
0.09,-0.27,1.01,0.63,-2.03,-0.56
0.08,-0.27,1.01,1.68,-2.66,-0.35
0.08,-0.27,1.01,2.73,-2.8,0
0.08,-0.27,1,2.52,-3.15,0.28
0.09,-0.27,1,1.4,-3.15,0.63
0.09,-0.27,1,0.35,-2.87,0.21
0.09,-0.28,1,0.91,-2.87,-0.07
0.09,-0.27,1,1.26,-2.73,-0.56
0.09,-0.27,1,1.05,-2.38,-0.49
0.09,-0.27,1,0.84,-2.52,-0.56
0.09,-0.28,1,0.56,-2.1,-0.56
0.09,-0.27,1,0.42,-1.96,-0.49
0.09,-0.27,1,-0.42,-2.38,-0.42
0.08,-0.28,0.99,1.4,-2.52,-0.21
0.09,-0.27,1,0.7,-2.59,-0.91
0.09,-0.28,0.99,1.4,-2.03,-1.61
0.09,-0.26,1,0.98,-2.31,-1.26
0.08,-0.25,1,-0.98,-2.38,-0.42
0.08,-0.25,1,-1.26,-2.87,1.05
0.08,-0.25,1.01,-0.7,-3.08,2.03
0.08,-0.26,1.01,0.42,-3.36,2.94
0.08,-0.27,1,0.63,-3.78,3.08
0.09,-0.27,0.99,0.28,-3.78,2.45
0.1,-0.28,0.99,0.07,-3.01,1.19
0.09,-0.28,0.99,0.7,-1.61,0.07
0.09,-0.27,0.99,0.63,-1.12,-0.56
0.09,-0.27,0.99,-0.14,-0.98,-0.91
0.08,-0.26,1,-0.49,-1.4,-0.84
0.09,-0.27,1,-0.49,-1.61,-0.84
0.08,-0.26,1,-0.35,-1.19,-0.35
0.08,-0.26,1,-0.84,-1.75,-0.35
0.08,-0.27,1,0,-1.82,0.28
0.07,-0.27,1,1.26,-1.61,0.98
0.08,-0.27,0.99,1.05,-1.89,0.63
0.09,-0.27,0.99,0.84,-1.61,0
0.08,-0.28,0.99,1.4,-0.42,-0.35
0.08,-0.27,0.99,1.33,0.07,0
0.08,-0.28,0.99,-0.84,-0.42,0
0.09,-0.28,1,-2.03,-0.91,-0.07
0.08,-0.29,1.01,-0.14,-1.33,-0.7
0.08,-0.29,1,2.59,-1.05,-0.7
0.07,-0.27,1,2.94,-1.61,-1.05
0.08,-0.26,1,1.54,-1.4,-1.19
0.09,-0.27,1,1.05,-1.05,-1.54
0.08,-0.28,1,0.91,-1.05,-2.38
0.07,-0.27,1,1.61,-1.54,-1.75
0.07,-0.27,0.99,2.31,-1.54,-1.4
0.07,-0.26,0.99,1.96,-1.33,-0.07
0.07,-0.26,0.99,0.49,-1.54,0.84
0.08,-0.27,0.99,-0.84,-0.98,0.63
0.08,-0.28,0.99,-0.7,-0.28,0.21
0.08,-0.28,0.99,-0.21,0.35,-0.49
0.08,-0.28,1,-1.19,0.42,-0.91
0.09,-0.27,1.01,-2.1,-0.42,-1.89
0.08,-0.28,1.02,-1.19,-0.56,-2.66
0.08,-0.27,1.02,1.26,-0.98,-2.45
0.07,-0.27,1.02,3.01,-1.96,-1.75
0.07,-0.26,1.01,3.71,-2.73,-0.98
0.07,-0.26,0.99,4.06,-3.08,-0.7
0.08,-0.26,0.97,3.57,-2.59,-0.21
0.08,-0.26,0.97,2.73,-1.54,-0.56
0.08,-0.26,0.97,1.82,0.63,-0.98
0.08,-0.27,0.96,0.07,1.75,-1.19
0.08,-0.26,0.98,-2.03,2.87,-0.49
0.07,-0.26,0.99,-3.57,3.5,0
0.07,-0.27,1,-1.96,3.92,0.77
0.07,-0.26,1.01,-1.19,3.15,0.49
0.08,-0.26,1.01,-3.15,0.98,0.56
0.08,-0.27,1.03,-3.01,-1.19,0.35
0.07,-0.27,1.03,-0.28,-2.52,-0.21
0.08,-0.09,1.03,1.54,-1.96,-1.89
0.08,-0.09,1.03,1.68,-0.98,-2.45
0.07,-0.09,1.03,2.45,0.56,-2.31
0.06,-0.09,1.03,3.43,0.77,-1.54
0.06,-0.09,1.04,4.9,0.77,-0.35
0.07,-0.08,1.04,5.25,0.35,0.7
0.07,-0.08,1.04,4.69,-0.42,1.19
0.07,-0.09,1.03,4.69,-0.7,1.61
0.08,-0.08,1.03,3.01,-1.75,1.19
0.07,-0.1,1.03,2.73,-2.24,0.42
0.07,-0.1,1.03,3.15,-2.45,-0.35
0.07,-0.1,1.03,1.96,-3.36,-0.63
0.08,-0.1,1.03,0.07,-3.01,-1.12
0.08,-0.1,1.03,0.7,-2.03,-2.1
0.07,-0.09,1.04,1.19,-1.05,-3.36
0.06,-0.08,1.04,2.1,-1.68,-2.45
0.06,-0.07,1.04,2.38,-2.52,-1.47
0.06,-0.07,1.04,2.52,-3.08,-0.07
0.06,-0.07,1.03,1.47,-3.22,1.19
0.06,-0.09,1.03,2.59,-2.17,1.68
0.06,-0.1,1.03,6.3,-1.68,1.89
0.06,-0.09,1.03,6.93,-2.59,2.03
0.07,-0.09,1.02,5.74,-2.73,2.17
0.08,-0.08,1.01,2.66,-2.45,1.54
0.08,-0.09,1.02,-0.77,-1.61,0
0.08,-0.11,1.03,-1.89,-0.56,-2.45
0.08,-0.11,1.04,-1.26,-0.56,-3.43
0.06,-0.1,1.05,0,-0.42,-4.34
0.05,-0.09,1.05,1.61,-0.35,-3.15
0.05,-0.07,1.05,2.94,-0.91,-1.47
0.05,-0.08,1.04,2.31,-1.96,1.54
0.06,-0.08,1.05,2.73,-3.43,1.89
0.07,-0.09,1.04,3.57,-3.5,1.82
0.08,-0.08,1.02,2.8,-4.55,0.98
0.08,-0.09,1.02,0.14,-3.92,-0.91
0.08,-0.1,1.01,0.28,-2.31,-1.96
0.07,-0.1,1.02,0.14,-0.98,-3.08
0.07,-0.09,1.03,-1.05,0.07,-3.36
0.06,-0.08,1.04,-2.52,-0.21,-2.03
0.05,-0.08,1.05,-2.03,-1.68,-0.28
0.05,-0.08,1.06,0,-2.59,0.07
0.05,-0.09,1.05,3.85,-3.22,0
0.06,-0.08,1.04,4.62,-4.55,0.7
0.07,-0.07,1.03,2.52,-5.04,0.91
0.07,-0.08,1.02,1.82,-4.76,0.49
0.07,-0.09,1.02,1.26,-3.78,0.07
0.07,-0.09,1.02,0.63,-1.96,-0.98
0.07,-0.09,1.02,-1.19,-1.33,-1.82
0.07,-0.09,1.03,-2.66,-1.19,-2.24
0.06,-0.09,1.03,-2.94,-0.7,-2.73
0.06,-0.09,1.04,-0.7,0.14,-2.94
0.05,-0.08,1.05,1.75,0.14,-2.66
0.06,-0.06,1.05,1.33,-1.47,-0.84
0.05,-0.06,1.05,0.21,-2.52,1.19
0.06,-0.07,1.04,-0.07,-2.87,2.24
0.07,-0.08,1.04,-0.84,-3.64,2.03
0.07,-0.1,1.03,0.28,-3.64,1.4
0.07,-0.1,1.02,0.56,-3.5,0.28
0.07,-0.1,1.02,-0.28,-2.94,-1.4
0.08,-0.1,1.01,-2.1,-2.03,-3.01
0.07,-0.09,1.02,-3.78,-0.42,-3.71
0.06,-0.1,1.03,-2.38,1.33,-3.57
0.04,-0.09,1.05,0,1.05,-2.31
0.04,-0.08,1.06,1.47,-0.7,-0.98
0.05,-0.07,1.06,1.68,-2.8,0.35
0.06,-0.07,1.05,3.01,-3.43,1.54
0.07,-0.08,1.03,2.45,-3.78,0.63
0.07,-0.1,1.02,1.33,-4.06,0.07
0.07,-0.11,1.02,2.24,-3.08,-1.68
0.07,-0.1,1.02,3.08,-2.17,-3.43
0.06,-0.09,1.01,2.17,-1.82,-3.43
0.06,-0.08,1.02,0.49,-1.47,-2.31
0.06,-0.08,1.03,-0.28,-0.42,-1.47
0.06,-0.08,1.03,0.21,-0.56,-1.4
0.06,-0.08,1.03,0.84,-0.14,-1.4
0.07,-0.08,1.03,0.84,0.14,-0.49
0.06,-0.07,1.04,0.7,0.14,-0.14
0.06,-0.07,1.05,2.59,0.14,-0.21
0.05,-0.07,1.07,5.88,-1.12,0.98
0.04,-0.07,1.07,12.53,-3.15,1.12
0.05,-0.06,1.07,14.56,-5.46,2.24
0.06,-0.05,1.04,12.11,-8.68,2.66
0.07,-0.07,1.01,9.59,-9.31,3.78
0.08,-0.07,1,5.11,-7.84,2.45
0.08,-0.09,0.98,3.15,-3.64,0.91
0.08,-0.08,0.99,1.82,2.17,-1.61
0.08,-0.08,0.99,-2.87,4.48,-0.98
0.06,-0.09,1.01,-5.81,5.81,-1.19
0.04,-0.1,1.03,-3.5,6.02,-2.24
0.04,-0.09,1.03,-1.26,4.34,-3.15
0.05,-0.06,1.03,-1.12,3.85,-2.31
0.06,-0.05,1.03,-2.1,4.41,-1.54
0.06,-0.05,1.03,-5.04,4.34,-1.19
0.06,-0.07,1.05,-3.71,4.13,-1.68
0.05,-0.08,1.06,0,3.78,-2.24
0.05,-0.07,1.06,1.96,0.7,-2.03
0.06,-0.04,1.07,0,-1.89,-2.1
0.05,-0.07,1.06,-0.49,-2.38,-2.17
0.05,-0.08,1.05,0.56,-2.73,-1.61
0.06,-0.07,1.04,0.35,-2.52,-1.05
0.06,-0.08,1.03,-0.63,-2.24,-0.98
0.05,-0.09,1.02,-1.61,-1.33,-1.12
0.05,-0.09,1.03,-2.87,-0.84,-1.54
0.06,-0.1,1.03,-2.52,-0.98,-1.05
0.05,-0.09,1.03,-0.91,-0.56,-2.24
0.04,-0.08,1.03,-0.56,-0.77,-2.59
0.03,-0.08,1.03,-0.7,-1.61,-3.36
0.04,-0.1,1.03,0.91,-1.33,-2.1
0.05,-0.09,1.02,0.77,-0.35,-1.61
0.04,-0.09,1.02,0.35,0,-1.47
0.03,-0.1,1.02,2.17,0.42,-1.33
0.04,-0.1,1.02,5.46,1.4,-1.61
0.04,-0.08,1.02,4.83,1.33,-1.54
0.03,-0.1,1.01,5.11,1.05,-2.1
0.03,-0.12,1,7,2.45,-2.73
0.03,-0.1,0.99,5.74,2.52,-2.66
0.03,-0.09,0.99,2.87,1.96,-2.52
0.03,-0.08,1.01,-0.7,1.33,-0.77
0.03,-0.08,1.02,-6.16,-1.26,-0.7
0.02,-0.1,1.01,-4.9,-2.17,-1.75
0.01,-0.09,0.99,1.12,-1.4,-4.76
0.03,-0.06,0.98,4.27,0.84,-6.58
0.03,-0.06,0.97,3.57,3.57,-6.02
0.02,-0.05,0.97,-0.77,4.41,-5.6
0.01,-0.08,0.97,-4.48,5.88,-5.11
0,-0.13,0.96,-4.55,7.84,-6.37
-0.01,-0.16,0.94,-0.35,10.01,-10.5
0,-0.16,0.92,2.03,14.49,-13.23
-0.02,-0.16,0.92,1.12,18.97,-14.14
-0.05,-0.22,0.94,5.95,23.52,-15.89
-0.08,-0.22,0.96,16.59,25.41,-20.02
-0.08,-0.19,0.96,24.29,24.08,-21
-0.07,-0.11,0.94,27.23,24.64,-19.95
-0.06,-0.02,0.92,22.89,26.95,-16.31
-0.06,0.04,0.89,12.95,30.8,-11.34
-0.05,0.05,0.88,0.35,35.84,-7.77
-0.04,-0.01,0.88,-9.66,41.23,-6.79
-0.02,-0.05,0.89,-17.15,47.04,-8.4
-0.04,-0.06,0.92,-25.41,49.56,-10.57
-0.08,-0.1,0.96,-33.25,48.86,-12.95
-0.13,-0.17,1.01,-29.47,44.31,-15.19
-0.19,-0.27,1.09,0.84,43.75,-18.13
-0.22,-0.23,1.12,37.94,41.58,-23.94
-0.22,-0.1,1.11,61.67,36.19,-23.31
-0.16,-0.01,1.09,69.51,30.87,-19.18
-0.11,0.03,1.04,64.54,28.21,-6.3
-0.1,0.1,0.98,49.77,30.24,-2.38
-0.09,0.06,0.95,29.89,33.39,-1.33
-0.08,0.01,0.92,15.19,40.81,0.91
-0.07,-0.07,0.92,9.03,49.91,-2.87
-0.1,-0.06,0.94,1.47,57.61,-10.43
-0.14,-0.08,0.97,-10.08,59.15,-20.02
-0.17,-0.18,1.03,-4.55,60.9,-22.68
-0.24,-0.15,1.12,4.9,54.18,-23.73
-0.3,-0.14,1.24,26.11,39.69,-18.41
-0.33,-0.02,1.26,63.56,25.13,-14.21
-0.28,0.13,1.18,89.39,10.92,-8.12
-0.19,0.18,1.07,79.87,-0.56,-8.12
-0.1,0.1,0.99,66.43,-0.14,-12.95
-0.09,0,0.95,57.89,8.33,-21.91
-0.13,-0.02,0.94,52.36,15.12,-28.91
-0.17,0.01,0.95,44.8,21.21,-33.53
-0.19,0.05,0.96,39.27,24.08,-38.08
-0.21,0.03,1,39.48,28.14,-38.43
-0.29,0,1.06,57.75,31.99,-33.67
-0.36,0.03,1.09,89.88,27.65,-24.22
-0.34,0.16,1.05,113.68,16.66,-13.23
-0.28,0.24,1,123.69,9.73,-8.05
-0.19,0.26,0.96,114.73,11.27,-4.06
-0.16,0.24,0.93,97.79,16.24,-5.46
-0.16,0.19,0.93,77.7,22.61,-9.03
-0.18,0.19,0.94,64.4,26.88,-14.56
-0.19,0.2,0.9,44.52,23.87,-20.51
-0.18,0.25,0.9,22.75,22.75,-28.91
-0.18,0.21,0.91,1.47,24.57,-32.27
-0.25,0.18,0.93,-0.98,27.16,-37.1
-0.26,0.21,0.94,5.53,27.58,-39.27
-0.26,0.24,0.95,5.6,29.47,-36.4
-0.26,0.28,0.95,6.37,31.99,-29.89
-0.27,0.29,0.96,10.99,34.86,-23.66
-0.27,0.25,0.94,25.34,38.99,-22.12
-0.26,0.2,0.91,48.51,46.48,-24.85
-0.28,0.17,0.94,72.94,49.77,-32.2
-0.28,0.2,0.94,89.11,45.85,-40.67
-0.26,0.26,0.92,85.12,37.31,-48.44
-0.25,0.25,0.91,80.01,29.05,-56.77
-0.26,0.21,0.9,85.68,22.82,-64.96
-0.37,0.24,0.87,94.85,20.79,-64.96
-0.37,0.35,0.85,100.03,20.51,-65.59
-0.31,0.41,0.84,102.76,20.86,-65.87
-0.32,0.43,0.85,104.93,19.95,-61.95
-0.36,0.44,0.83,106.05,17.29,-51.45
-0.34,0.42,0.79,118.3,10.36,-45.92
-0.3,0.38,0.83,145.25,5.25,-48.16
-0.32,0.37,0.78,158.69,12.88,-52.36
-0.32,0.39,0.8,185.5,6.51,-54.6
-0.29,0.38,0.85,232.68,7.91,-58.17
-0.31,0.42,0.77,237.44,14.42,-65.52
-0.42,0.43,0.5,286.86,5.32,-81.55
-0.41,0.53,0.51,344.82,-4.06,-89.32
-0.41,0.93,0.53,346.43,-3.92,-83.02
-0.42,1.03,0.7,269.36,31.64,-71.96
-0.43,0.81,0.76,186.2,43.68,-53.41
-0.41,0.66,0.66,141.05,45.08,-48.79
-0.41,0.62,0.63,140.56,39.13,-56.7
-0.4,0.6,0.63,152.25,36.89,-67.62
-0.42,0.61,0.62,158.62,32.13,-80.92
-0.42,0.57,0.59,158.2,20.44,-80.29
-0.45,0.65,0.61,141.4,7.21,-77.21
-0.47,0.71,0.58,122.15,5.39,-78.75
-0.53,0.84,0.59,85.96,-0.91,-79.38
-0.4,1.08,0.51,73.71,-11.9,-56.84
-0.42,0.88,0.44,84.91,-10.01,-45.78
-0.5,0.83,0.5,76.02,-5.95,-33.67
-0.47,0.76,0.45,74.69,-9.94,-25.48
-0.52,0.71,0.43,84.91,-9.1,-27.51
-0.55,0.71,0.44,91.77,-3.99,-29.19
-0.56,0.69,0.41,93.66,-4.27,-32.2
-0.56,0.69,0.4,97.23,-3.29,-39.76
-0.55,0.66,0.44,100.73,8.47,-44.66
-0.57,0.66,0.4,105.42,17.71,-46.83
-0.5,0.6,0.35,131.6,26.25,-47.04
-0.52,0.55,0.3,164.43,37.94,-52.22
-0.63,0.58,0.28,230.65,30.17,-69.44
-0.59,0.5,0.25,302.47,29.75,-81.13
-0.65,0.45,0.13,388.99,32.83,-102.13
-0.71,0.55,0.08,450.1,33.6,-142.31
-0.49,1.09,0.12,520.66,66.71,-233.66
-0.91,1.4,0.09,334.74,-2.8,-182.56
-0.94,0.96,0.15,204.54,-2.94,-73.57
-0.85,0.86,0.08,100.73,4.13,-63.49
-0.72,0.73,0.04,71.4,10.15,-66.43
-0.71,0.74,-0.02,47.67,3.85,-63.42
-0.76,0.74,-0.03,32.2,4.9,-65.38
-0.79,0.74,-0.04,34.16,10.85,-72.59
-0.82,0.75,-0.06,46.2,14.91,-83.65
-0.84,0.71,-0.09,57.75,17.15,-93.87
-0.86,0.65,-0.09,70.21,23.31,-104.86
-0.89,0.62,-0.09,91.28,29.19,-113.05
-0.9,0.67,-0.06,117.04,35,-124.81
-0.9,0.67,-0.03,131.32,40.6,-135.1
-0.91,0.65,-0.01,135.94,38.57,-134.26
-0.89,0.66,0.01,122.71,29.54,-124.25
-0.87,0.73,0.03,108.22,20.44,-113.33
-0.9,0.78,0.01,93.87,7.35,-104.37
