Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-1.58,-0.24,0.23,61.25,112.84,-24.08
-1.22,-0.38,0.11,104.23,141.75,-28.49
-0.81,-0.55,-0.29,161.21,130.62,-29.19
-0.49,-0.55,-0.53,231.07,100.03,-26.81
-0.38,-0.56,-0.47,210.7,79.1,-28.7
-0.53,-0.66,-0.62,141.19,58.03,-42.21
-0.66,-0.78,-0.66,58.17,44.1,-52.36
-0.78,-0.41,-0.57,-9.52,31.57,-56.35
-0.85,-0.28,-0.44,-33.6,28.42,-55.72
-1.01,-0.18,-0.33,-37.59,28.14,-56.63
-1.12,-0.11,-0.31,-36.47,22.82,-57.96
-1.2,0.01,-0.34,-38.99,14.42,-59.64
-1.14,0.05,-0.37,-42.56,10.64,-67.06
-1.11,-0.01,-0.35,-24.92,7.77,-74.06
-1.05,-0.07,-0.31,-1.33,8.12,-79.17
-1.03,-0.14,-0.27,18.69,7.07,-81.41
-1.05,-0.14,-0.21,21.63,3.64,-79.52
-1.02,-0.23,-0.27,26.18,-1.12,-74.55
-0.95,-0.19,-0.28,20.37,-9.66,-70.84
-0.8,-0.2,-0.27,6.86,-14.98,-68.67
-0.65,-0.26,-0.19,-3.71,-8.47,-67.06
-0.66,-0.28,-0.13,-14.91,3.92,-63.91
-0.81,-0.31,-0.09,-21.28,6.72,-62.23
-0.89,-0.37,-0.03,-12.39,6.86,-61.04
-0.97,-0.32,0.01,-4.83,5.74,-59.64
-0.99,-0.23,0.02,2.38,10.22,-57.4
-0.99,-0.15,-0.02,6.23,14.35,-55.65
-0.99,-0.13,-0.1,10.15,16.73,-54.46
-1,-0.15,-0.14,6.93,19.53,-55.58
-0.99,-0.2,-0.21,6.23,17.99,-56.84
-0.96,-0.25,-0.26,3.85,18.13,-58.1
-0.92,-0.31,-0.28,1.75,18.62,-59.64
-0.91,-0.32,-0.28,-1.61,17.99,-63.28
-0.89,-0.33,-0.28,-5.67,14.56,-66.78
-0.87,-0.32,-0.29,-13.09,10.43,-70.14
-0.83,-0.32,-0.29,-26.53,6.09,-70.7
-0.82,-0.31,-0.27,-31.15,10.71,-73.5
-0.86,-0.28,-0.24,-35.28,11.69,-76.86
-0.91,-0.29,-0.25,-37.03,11.27,-79.38
-0.97,-0.29,-0.25,-36.61,8.68,-80.43
-0.99,-0.21,-0.21,-38.71,5.6,-79.03
-1.02,-0.11,-0.17,-42.21,-2.03,-73.71
-1.04,-0.01,-0.09,-43.05,-3.08,-68.39
-1.1,0.08,-0.02,-35.14,0.7,-60.62
-1.19,0.07,0.01,-24.78,0.91,-52.64
-1.17,-0.04,0.04,-12.32,9.31,-42.84
-1.17,-0.11,-0.02,-0.21,9.94,-34.65
-1.16,-0.21,-0.07,10.01,9.45,-25.55
-1.15,-0.24,-0.09,13.58,6.02,-21.07
-1.11,-0.25,-0.13,13.65,1.68,-15.4
-1.08,-0.2,-0.2,13.51,-4.2,-9.94
-1.17,-0.21,-0.17,15.75,-18.97,-3.78
-1.2,-0.14,-0.02,22.47,-28.7,1.61
-1.25,-0.09,0.13,50.82,-31.71,9.24
-1.34,0.01,0.26,55.3,-33.88,17.71
-1.4,0.14,0.35,73.15,-41.37,26.46
-1.39,0.23,0.37,86.38,-51.38,35.56
-1.35,0.33,0.35,96.04,-55.72,46.48
-1.32,0.35,0.26,97.37,-54.81,54.67
-1.32,0.34,0.12,84,-50.47,64.26
-1.34,0.32,-0.05,49.63,-48.72,77.21
-1.32,0.28,-0.25,16.24,-51.24,91.77
-1.3,0.28,-0.49,-28.49,-66.64,102.9
-1.18,0.1,-0.51,-60.55,-77.63,111.51
-1.05,-0.25,-0.49,-52.22,-65.59,121.66
-1.04,-0.59,-0.6,-30.1,-34.37,115.57
-1.15,-0.86,-0.71,-35.28,-16.52,107.52
-1.18,-1.05,-0.81,-42.42,-21.42,104.72
-1.17,-0.95,-0.71,-42.77,-30.45,103.81
-1.1,-0.85,-0.63,-28.14,-32.83,100.73
-1.09,-0.72,-0.61,-13.23,-34.72,87.99
-1.01,-0.67,-0.58,-10.43,-38.29,80.57
-0.93,-0.44,-0.45,-24.01,-36.61,80.15
-0.94,-0.26,-0.3,-36.19,-35.21,80.36
-0.96,-0.29,-0.16,-23.59,-31.71,83.79
-0.97,-0.38,-0.11,-25.13,-33.04,85.75
-0.88,-0.51,-0.13,-29.12,-32.83,88.2
-0.78,-0.59,-0.16,-29.33,-29.96,92.89
-0.76,-0.61,-0.16,-29.68,-31.29,95.97
-0.72,-0.61,-0.13,-27.58,-35.98,95.2
-0.67,-0.57,-0.1,-27.86,-38.15,93.1
-0.68,-0.51,-0.1,-26.46,-37.52,90.16
-0.71,-0.48,-0.13,-25.62,-36.61,86.8
-0.73,-0.47,-0.14,-28.21,-38.92,83.65
-0.74,-0.47,-0.1,-32.97,-41.79,80.29
-0.71,-0.46,-0.06,-37.87,-45.22,76.44
-0.68,-0.46,-0.06,-40.6,-44.87,70.35
-0.66,-0.46,-0.11,-42.7,-44.66,62.93
-0.65,-0.45,-0.1,-45.43,-44.38,53.2
-0.63,-0.48,-0.08,-43.89,-45.99,45.71
-0.63,-0.51,-0.07,-41.72,-49.35,38.92
-0.61,-0.5,-0.05,-40.18,-44.52,32.34
-0.61,-0.51,-0.01,-38.08,-27.72,21.14
-0.69,-0.46,0.04,-30.94,-14.63,16.38
-0.7,-0.39,0.02,-31.57,-4.69,6.51
-0.75,-0.4,0.01,-22.61,4.69,2.1
-0.89,-0.3,-0.06,-10.22,4.83,1.33
-0.81,-0.16,0.03,-4.55,13.09,12.67
-0.83,-0.13,0.09,11.62,20.79,19.95
-0.83,0.08,0.12,7.7,17.36,13.72
-0.97,0.15,0.11,1.47,11.55,14.84
-0.89,0.26,0.38,-0.7,22.19,14.63
-1.01,0.5,0.35,0.7,16.45,12.04
-1.21,0.63,0.42,-3.85,4.48,16.17
-1.38,0.74,0.48,-2.66,-7.42,19.74
-1.43,0.84,0.49,0.49,-13.02,20.51
-1.43,0.95,0.45,5.6,-13.65,19.25
-1.4,1.01,0.28,0.35,-12.95,16.17
-1.28,0.94,0.21,-5.67,-6.93,12.32
-1.21,0.72,0.1,-10.5,-2.8,12.95
-1.1,0.5,0.07,-18.62,-1.89,10.64
-0.96,0.19,0,-30.31,-1.61,4.69
-0.83,-0.01,-0.08,-45.22,4.83,-6.51
-0.75,-0.3,-0.16,-60.9,12.32,-23.38
-0.84,-0.61,-0.16,-75.81,16.59,-43.75
-1.15,-0.78,0.09,-75.25,7.07,-53.41
-1.42,-0.53,0.34,-63.21,-6.72,-38.85
-1.42,-0.04,0.33,-49.63,-12.11,-12.6
-1.2,-0.13,0.31,-28,-4.13,-13.09
-1.08,-0.11,0.19,-16.52,26.74,-26.6
-1.08,-0.04,0.13,-12.39,54.53,-49.28
-1.06,-0.1,0.1,-6.86,82.81,-68.39
-1.02,-0.31,0.01,19.04,108.22,-70.7
-0.78,-0.6,-0.16,62.02,122.57,-54.39
-0.54,-0.76,-0.37,122.99,119,-44.52
-0.34,-0.99,-0.58,154.42,118.02,-42.91
-0.4,-1.12,-0.57,174.79,98.35,-44.1
-0.76,-1.08,-0.32,103.67,79.66,-52.71
-1.12,-0.98,-0.22,19.74,47.67,-45.22
-1.17,-0.59,-0.07,-20.93,32.06,-45.92
-1.12,-0.3,0,-16.45,47.53,-45.99
-1.13,-0.07,-0.07,7.35,55.65,-47.46
-1.02,0,-0.3,14.63,58.38,-50.68
-0.93,0,-0.6,13.65,64.96,-58.52
-1.01,-0.01,-0.73,14.98,52.01,-65.31
-1,-0.03,-0.73,14.42,34.93,-68.74
-0.92,-0.08,-0.6,16.38,17.29,-73.08
-0.89,-0.19,-0.41,23.73,15.12,-74.48
-0.96,-0.25,-0.23,24.08,9.31,-76.65
-1.01,-0.36,-0.11,22.89,2.87,-77.77
-1.01,-0.41,-0.12,20.58,2.24,-77.7
-0.98,-0.36,-0.16,25.27,2.45,-74.55
-0.95,-0.2,-0.19,18.34,2.87,-70.98
-0.86,-0.16,-0.19,15.89,6.3,-69.58
-0.83,-0.14,-0.18,12.6,8.75,-68.81
-0.87,-0.14,-0.17,16.59,9.66,-67.76
-0.94,-0.16,-0.14,14.56,13.86,-65.87
-0.95,-0.16,-0.1,8.61,17.15,-65.38
-0.95,-0.21,-0.14,6.72,19.95,-65.45
-0.99,-0.23,-0.22,7.49,0.7,-66.64
-1,-0.28,-0.25,2.45,15.47,-67.2
-0.98,-0.31,-0.24,0.7,14.7,-68.95
-0.95,-0.29,-0.23,-8.12,11.48,-71.4
-0.9,-0.29,-0.21,-18.48,8.47,-73.15
-0.84,-0.29,-0.2,-24.15,8.61,-74.41
-0.79,-0.31,-0.16,-24.15,11.34,-74.9
-0.81,-0.35,-0.14,-21.28,15.4,-73.57
-0.88,-0.37,-0.14,-16.52,20.44,-70.84
-0.9,-0.39,-0.15,-6.23,26.81,-70.42
-0.92,-0.33,-0.18,2.17,29.75,-71.54
-0.94,-0.29,-0.19,8.89,32.41,-72.45
-0.96,-0.26,-0.21,12.18,32.13,-72.17
-0.99,-0.21,-0.22,12.88,28.56,-69.65
-1.01,-0.17,-0.22,10.5,21.63,-65.38
-1.07,-0.1,-0.15,4.83,18.34,-59.78
-1.14,-0.01,-0.13,2.1,13.58,-55.44
-1.16,0.03,-0.11,4.48,13.65,-51.17
-1.22,0.03,-0.15,5.67,10.71,-47.11
-1.21,-0.02,-0.2,2.31,7.56,-42.49
-1.23,-0.05,-0.2,-4.83,4.76,-36.26
-1.18,-0.08,-0.2,-10.92,1.82,-31.78
-1.13,-0.13,-0.16,-9.8,-0.77,-28.42
-1.1,-0.2,-0.17,-10.78,-8.61,-22.96
-1.09,-0.25,-0.14,-10.43,-9.1,-17.36
-1.14,-0.27,-0.14,-9.1,-19.53,-8.96
-1.17,-0.25,-0.03,-2.03,-24.08,2.59
-1.27,-0.05,0.17,7.7,-24.36,6.58
-1.42,0.04,0.18,24.43,-37.73,19.25
-1.3,0.18,0.29,54.88,-39.48,25.55
-1.24,0.34,0.3,75.67,-35.42,35.56
-1.35,0.51,0.26,78.96,-37.94,48.65
-1.47,0.52,0.26,75.74,-48.09,62.51
-1.42,0.42,0.05,64.68,-47.32,73.78
-1.3,0.32,-0.14,36.33,-39.83,84.84
-1.14,0.22,-0.24,7.14,-31.99,95.55
-1.12,0.06,-0.31,-18.41,-21.49,109.27
-1.21,-0.14,-0.43,-28.7,-26.18,119.21
-1.13,-0.39,-0.45,-32.13,-33.88,122.92
-1.08,-0.64,-0.58,-38.15,-30.45,117.18
-1.05,-0.7,-0.75,-44.52,-19.32,117.74
-1.16,-0.6,-0.89,-49.14,-21.28,117.11
-1.22,-0.58,-0.83,-57.54,-27.79,114.94
-1.21,-0.85,-0.69,-56.35,-38.22,106.05
-1.19,-0.94,-0.57,-36.12,-39.76,102.34
-1.23,-0.81,-0.59,-14.42,-45.92,103.67
-1.19,-0.62,-0.6,1.68,-61.53,110.25
-1.09,-0.53,-0.3,24.99,-64.19,113.61
-1,-0.55,-0.1,21.7,-60.06,119.07
-0.93,-0.51,-0.13,11.48,-53.41,123.76
-0.96,-0.46,-0.18,2.45,-49.35,123.9
-0.93,-0.48,-0.16,-7.98,-53.13,123.41
-0.87,-0.56,-0.16,-14.56,-58.87,122.22
-0.82,-0.58,-0.18,-11.55,-64.54,118.58
-0.72,-0.58,-0.18,-10.22,-68.25,114.8
-0.65,-0.58,-0.14,-13.23,-65.31,108.85
-0.61,-0.54,-0.11,-18.13,-59.15,99.96
-0.57,-0.52,-0.09,-30.45,-50.68,88.83
-0.53,-0.52,-0.15,-42.63,-44.52,78.19
-0.51,-0.51,-0.17,-54.25,-39.83,66.92
-0.46,-0.53,-0.21,-58.52,-35.7,52.92
-0.4,-0.57,-0.26,-54.39,-31.43,43.05
-0.34,-0.61,-0.26,-51.1,-28.49,35.98
-0.34,-0.64,-0.23,-45.43,-26.32,24.78
-0.31,-0.63,-0.23,-44.03,-17.29,12.25
-0.44,-0.67,-0.24,-37.1,-12.6,1.96
-0.49,-0.72,-0.2,-30.52,-14.98,-8.96
-0.54,-0.65,-0.12,-17.08,-13.79,-8.54
-0.59,-0.4,-0.06,-6.93,-8.19,-0.77
-0.68,-0.31,-0.06,7.91,-4.2,10.43
-0.89,-0.1,-0.02,9.73,0.98,19.46
-1.08,0.06,0.24,1.26,2.45,26.25
-1.2,0.26,0.59,-3.22,8.4,28.28
-1.53,0.6,0.68,-19.74,-4.69,27.51
-1.6,0.89,0.58,-24.64,-19.39,14.35
-1.53,1.09,0.53,-11.55,-20.02,9.8
-1.48,1.44,0.47,14.56,-10.57,5.74
-1.51,1.57,0.36,17.22,-1.47,6.23
-1.51,1.35,0.29,2.52,0.14,10.22
-1.41,0.94,0.14,-7.35,0.14,16.52
-1.24,0.52,0.02,-19.39,-2.73,16.24
-1.04,0.09,-0.11,-32.83,-2.24,2.66
-0.9,-0.43,-0.13,-46.83,7.49,-27.58
-1.11,-0.79,0.14,-58.38,4.27,-50.12
-1.46,-0.81,0.46,-60.2,-5.32,-41.44
-1.55,-0.21,0.23,-57.89,0.56,-11.48
-1.24,0,0.08,-30.24,10.5,-9.52
-0.89,-0.07,0.09,-1.26,41.09,-36.82
-0.75,-0.17,0.12,20.79,94.85,-62.79
-0.62,-0.35,-0.03,40.25,122.71,-74.48
-0.53,-0.65,-0.22,82.74,126.14,-67.9
-0.46,-1.04,-0.66,143.36,116.62,-47.04
-0.41,-1.18,-0.8,160.3,106.89,-40.6
-0.38,-1.43,-0.78,113.82,106.82,-65.17
-0.5,-1.51,-0.66,52.5,85.4,-69.16
-1,-1.03,-0.39,-5.39,61.11,-62.93
-0.96,-0.6,-0.19,-11.9,56,-62.16
-1.09,-0.27,-0.05,2.03,55.37,-59.99
-1.21,-0.03,-0.07,9.24,47.6,-57.96
-1.2,0.09,-0.27,7,41.44,-61.11
-1.11,0.11,-0.48,8.33,38.08,-64.68
-1.05,0.16,-0.6,7.35,37.03,-68.6
-1.08,0.14,-0.67,1.4,32.69,-74.27
-1,0.01,-0.61,-5.11,20.93,-79.1
-0.89,-0.14,-0.5,-6.23,14.14,-80.5
-0.87,-0.31,-0.39,-0.07,10.22,-84
-0.92,-0.44,-0.29,5.32,3.01,-86.45
-0.98,-0.42,-0.2,0.07,-4.13,-89.39
-0.98,-0.45,-0.29,-0.07,-11.06,-88.69
-0.83,-0.37,-0.27,8.05,-17.78,-89.04
-0.82,-0.32,-0.26,7.56,-15.75,-85.68
-0.87,-0.23,-0.23,-4.2,-11.41,-84.14
-0.9,-0.18,-0.24,-22.89,-9.03,-83.37
-0.93,-0.24,-0.17,-22.19,0.21,-79.87
-0.95,-0.26,-0.04,-13.65,9.45,-77.77
-0.95,-0.27,-0.01,-4.34,15.47,-78.05
-0.97,-0.26,-0.05,3.92,19.88,-78.68
-0.93,-0.24,-0.13,7.7,23.87,-78.82
-0.92,-0.25,-0.21,7.63,26.53,-78.26
-0.95,-0.27,-0.26,4.41,27.02,-78.4
-0.94,-0.28,-0.27,0.98,24.78,-79.73
-0.89,-0.27,-0.22,-4.06,20.37,-80.85
-0.86,-0.26,-0.19,-10.57,15.26,-80.15
-0.81,-0.26,-0.18,-14.49,12.67,-79.59
-0.83,-0.26,-0.2,-20.37,10.64,-77.49
-0.89,-0.26,-0.22,-22.75,9.52,-74.27
-0.93,-0.26,-0.21,-21.84,10.85,-73.01
-0.75,-0.26,-0.17,-13.37,12.04,-76.02
-0.77,-0.21,-0.15,-4.41,34.79,-79.45
-1.15,-0.2,-0.26,-0.35,19.6,-78.47
-1.21,-0.21,-0.3,-4.62,14.49,-75.81
-1.16,-0.2,-0.26,-12.18,11.9,-72.38
-1.19,-0.16,-0.21,-17.99,10.5,-70.28
-1.19,-0.15,-0.16,-22.61,7.98,-67.27
-1.18,-0.21,-0.13,-23.52,5.53,-62.23
-1.21,-0.23,-0.09,-24.01,2.59,-54.81
-1.24,-0.2,-0.02,-23.8,-0.84,-44.66
-1.18,-0.18,0.03,-12.32,-3.29,-35.28
-1.12,-0.17,0.05,8.05,-0.14,-27.58
-1.2,-0.18,-0.04,27.51,1.54,-19.95
-1.27,-0.17,-0.14,38.99,-1.54,-9.73
-1.3,-0.11,-0.21,44.24,-6.37,0
-1.35,0.02,-0.11,44.1,-14.21,10.92
-1.41,0.09,0.02,42.28,-24.85,18.13
-1.47,0.11,0.17,62.79,-31.29,30.24
-1.51,0.24,0.19,73.99,-36.75,43.47
-1.57,0.39,0.16,73.22,-46.34,58.1
-1.57,0.46,0.16,67.27,-58.59,77.42
-1.47,0.4,0.03,58.87,-61.53,90.23
-1.28,0.28,-0.19,40.04,-50.75,102.62
-1.14,0.19,-0.26,13.79,-43.75,115.01
-1.01,0,-0.25,6.79,-43.19,127.47
-0.9,-0.1,-0.28,15.4,-37.24,148.47
-0.93,-0.2,-0.48,0.63,-34.23,138.6
-0.93,-0.59,-0.74,-26.67,-30.8,131.6
-1.01,-0.62,-0.75,-34.02,-34.44,126.91
-1.03,-0.61,-0.69,-47.67,-33.46,121.59
-1.11,-0.73,-0.6,-45.85,-29.82,118.16
-1.31,-0.79,-0.45,-45.5,-29.26,110.25
-1.37,-0.74,-0.38,-47.39,-26.74,110.32
-1.39,-0.51,-0.39,-55.44,-34.51,111.86
-1.34,-0.53,-0.45,-34.72,-35.84,119
-1.21,-0.65,-0.46,-15.75,-43.75,125.79
-1.04,-0.75,-0.45,-3.92,-51.38,131.74
-0.92,-0.73,-0.33,-4.27,-55.3,138.04
-0.83,-0.71,-0.22,-2.03,-58.45,141.19
-0.78,-0.7,-0.21,3.36,-61.46,140.42
-0.76,-0.62,-0.19,0,-61.67,136.36
-0.7,-0.58,-0.18,-1.47,-61.95,131.46
-0.66,-0.52,-0.16,-3.15,-58.94,124.74
-0.63,-0.5,-0.18,-11.55,-56.84,119.14
-0.63,-0.46,-0.16,-29.12,-54.46,111.79
-0.64,-0.45,-0.13,-39.06,-51.66,99.61
-0.63,-0.44,-0.14,-53.06,-45.99,82.95
-0.57,-0.49,-0.19,-62.09,-42.84,65.24
-0.5,-0.54,-0.2,-72.03,-34.16,52.5
-0.44,-0.58,-0.24,-78.26,-28.77,40.04
-0.39,-0.65,-0.27,-77.28,-23.31,31.85
-0.33,-0.66,-0.29,-73.08,-20.51,23.59
-0.25,-0.68,-0.29,-68.81,-11.62,16.73
-0.3,-0.7,-0.26,-54.67,-7.84,14.98
-0.37,-0.73,-0.11,-42.28,-10.92,7.77
-0.46,-0.7,0.02,-26.46,-13.79,3.78
-0.53,-0.56,-0.02,-16.24,-5.6,6.37
-0.67,-0.38,-0.09,-10.92,2.31,13.79
-0.8,-0.22,0.03,-7.7,10.57,18.55
-1.01,0,0.29,-8.61,20.79,20.44
-1.18,0.47,0.59,-24.36,29.05,21.14
-1.43,0.68,0.58,-31.85,15.33,15.05
-1.7,1.05,0.43,-26.18,-13.72,9.45
-1.74,1.42,0.5,-8.89,-21.7,13.79
-1.72,1.81,0.57,26.39,-14,15.4
-1.6,1.73,0.55,27.37,-3.36,6.93
-1.59,1.25,0.34,2.52,-0.91,7.49
-1.48,0.67,0.12,-24.08,-1.75,9.38
-1.24,0.26,-0.08,-45.5,-3.78,5.81
-0.87,-0.16,-0.31,-58.03,2.66,-9.45
-0.66,-0.57,-0.36,-60.76,18.97,-35
-0.89,-0.95,-0.09,-48.65,21.14,-62.37
-1.37,-0.88,0.46,-42.07,7.49,-58.1
-1.61,-0.47,0.5,-26.25,13.79,-28
-1.22,-0.08,0.25,-3.22,32.62,-33.46
-0.92,-0.1,0.09,14.28,83.72,-46.34
-0.96,-0.14,0.04,28.77,120.19,-57.33
-0.94,-0.49,-0.19,67.9,135.52,-55.23
-0.84,-0.88,-0.33,136.5,138.67,-34.79
-0.75,-1.11,-0.46,150.71,127.05,-15.19
-0.39,-1.42,-0.52,128.1,109.97,-49.21
-0.22,-1.86,-0.63,129.22,93.17,-62.02
-0.51,-1.33,-0.61,106.47,66.99,-60.2
-0.76,-0.75,-0.68,63.63,45.5,-60.41
-0.78,-0.43,-0.52,39.48,48.72,-61.11
-1,-0.26,-0.48,31.36,58.8,-57.26
-1.17,-0.1,-0.46,19.88,50.05,-57.19
-1.2,-0.04,-0.47,5.74,39.41,-57.75
-1.13,-0.05,-0.55,-0.84,36.75,-61.25
-1.05,-0.05,-0.6,-3.78,32.69,-68.11
-1.07,-0.11,-0.61,-10.08,22.54,-76.3
-0.97,-0.22,-0.53,1.96,20.72,-83.37
-0.88,-0.3,-0.42,20.02,20.02,-88.06
-0.94,-0.37,-0.35,33.6,17.5,-88.76
-1.01,-0.39,-0.36,26.46,9.73,-88.69
-0.96,-0.35,-0.39,29.89,-5.88,-91.42
-0.85,-0.27,-0.32,26.95,-8.68,-87.5
-0.73,-0.25,-0.27,16.94,-4.62,-82.11
-0.79,-0.24,-0.26,10.01,-3.71,-77.7
-0.81,-0.2,-0.14,17.43,-4.13,-72.03
-0.85,-0.19,-0.11,13.16,4.9,-69.09
-0.91,-0.23,-0.11,14.98,13.16,-68.53
-0.97,-0.24,-0.11,19.25,17.64,-67.97
-1,-0.22,-0.12,28.35,20.44,-68.18
-0.99,-0.18,-0.12,37.03,23.03,-67.97
-0.96,-0.15,-0.13,39.76,25.06,-66.57
-0.95,-0.15,-0.16,39.48,26.95,-65.38
-0.94,-0.14,-0.19,36.54,27.3,-65.8
-0.93,-0.13,-0.22,31.22,28.35,-66.85
-0.9,-0.16,-0.25,24.01,27.93,-68.18
-0.89,-0.19,-0.28,18.76,26.74,-69.37
-0.9,-0.18,-0.28,11.83,24.71,-71.61
-0.92,-0.16,-0.28,6.09,21.21,-72.31
-0.94,-0.11,-0.29,0.84,17.29,-72.24
-0.97,-0.05,-0.28,-4.83,12.53,-70.21
-1.01,0,-0.26,-11.34,8.61,-67.76
-1.06,0.05,-0.25,-17.01,3.92,-64.82
-1.09,0.09,-0.25,-23.66,2.17,-60.55
-1.12,0.11,-0.24,-24.29,2.45,-57.05
-1.17,0.08,-0.25,-22.47,2.52,-53.41
-1.21,0,-0.24,-18.69,0.98,-45.71
-1.26,-0.09,-0.19,-19.04,-2.66,-37.73
-1.29,-0.12,-0.14,-19.46,-8.89,-29.26
-1.21,-0.09,-0.08,-17.71,-10.99,-19.53
-1.14,-0.09,-0.04,-10.78,-20.65,-12.74
-1.11,-0.11,0.05,0.21,-27.65,-2.66
-1.17,-0.1,0.08,9.17,-34.58,4.76
-1.28,-0.07,0.08,15.96,-40.74,14.07
-1.42,0.02,0.16,25.06,-50.96,23.03
-1.57,0.16,0.35,43.96,-67.76,33.74
-1.56,0.27,0.5,75.18,-72.87,44.38
-1.49,0.3,0.47,108.22,-63,56.07
-1.5,0.27,0.13,111.44,-52.43,66.92
-1.48,0.23,-0.03,97.44,-50.54,80.5
-1.38,0.23,-0.34,75.39,-51.31,97.93
-1.23,0.57,-0.57,24.71,-61.95,114.38
-1.21,0.19,-0.71,-25.06,-74.97,115.22
-0.99,-0.22,-0.79,-39.9,-79.59,126.56
-0.83,-0.46,-0.89,-52.22,-72.38,134.82
-0.92,-0.77,-1.01,-68.6,-59.85,144.13
-1.27,-0.96,-0.7,-58.66,-46.41,160.44
-1.33,-0.95,-0.94,-50.68,-63.28,140.84
-1.22,-1.13,-0.67,-37.66,-57.47,146.86
-1.14,-1.19,-0.5,1.05,-41.86,141.47
-1.22,-1.02,-0.5,25.41,-46.2,136.22
-1.27,-0.6,-0.56,7.56,-64.19,124.53
-1.14,-0.45,-0.33,15.19,-62.16,124.88
-1.07,-0.38,-0.09,25.97,-60.41,118.93
-0.94,-0.38,-0.01,15.12,-53.62,118.09
-0.81,-0.43,-0.04,-3.85,-45.5,117.32
-0.74,-0.52,-0.07,-8.89,-42.14,118.65
-0.73,-0.56,-0.1,-12.88,-47.6,119.63
-0.75,-0.57,-0.09,-13.51,-56.91,116.06
-0.74,-0.57,-0.02,-12.53,-61.88,108.85
-0.69,-0.61,0.04,-8.89,-58.8,97.79
-0.65,-0.59,0.04,-10.01,-50.89,90.51
-0.63,-0.56,0.02,-17.5,-43.82,83.65
-0.62,-0.55,0,-25.2,-39.34,76.3
-0.59,-0.55,-0.01,-29.33,-34.3,68.11
-0.57,-0.56,-0.02,-32.06,-28.42,56.7
-0.54,-0.55,-0.05,-35.56,-21.14,43.12
-0.51,-0.54,-0.11,-38.01,-15.75,29.96
-0.49,-0.51,-0.16,-40.18,-17.01,18.83
-0.38,-0.52,-0.13,-36.75,-6.23,10.29
-0.36,-0.53,-0.12,-17.08,7.91,6.51
-0.45,-0.52,-0.12,-3.36,8.89,1.61
-0.57,-0.5,-0.11,-1.96,2.38,-4.62
-0.67,-0.52,-0.05,2.52,0.91,-4.69
-0.74,-0.35,0,5.25,6.51,3.22
-0.81,-0.14,0.01,9.31,13.09,12.88
-0.92,0.09,0.07,5.95,16.38,22.75
-1.01,0.23,0.19,1.89,23.45,23.1
-1.11,0.41,0.26,-4.2,27.51,18.2
-1.17,0.61,0.38,-12.74,31.99,12.18
-1.3,0.96,0.35,-13.3,27.79,-1.19
-1.4,1.08,0.3,-12.11,17.64,-9.8
-1.51,1.21,0.38,-5.74,0.07,-11.06
-1.58,1.26,0.46,-0.7,-7.7,-4.69
-1.49,1.17,0.45,-6.93,-10.36,1.96
-1.34,0.97,0.27,-16.59,-4.97,5.81
-1.26,0.65,0.09,-26.39,-0.7,6.58
-1.22,0.34,-0.01,-41.79,-4.97,5.81
-1.1,0.09,-0.08,-52.99,-6.72,-0.49
-0.89,-0.22,-0.22,-60.55,0.14,-15.89
-0.77,-0.51,-0.13,-60.62,24.99,-35.84
-1.09,-0.59,0,-61.88,10.22,-54.67
-1.44,-0.49,0.28,-55.58,-11.9,-34.16
-1.51,-0.24,0.32,-37.24,-3.71,-6.79
-1.24,-0.18,0.21,-20.72,-7.49,-13.86
-0.99,-0.19,0.15,-8.68,26.53,-33.81
-0.93,-0.18,0.17,4.9,58.1,-56.42
-0.88,-0.24,0.17,27.02,95.13,-70.07
-0.85,-0.47,0.07,65.17,126.49,-64.75
-0.75,-0.73,-0.21,113.89,138.18,-48.16
-0.59,-1.01,-0.69,165.06,128.24,-32.76
-0.45,-1.26,-0.71,179.13,108.5,-41.44
-0.42,-1.27,-0.63,134.75,85.05,-50.47
-0.7,-1.04,-0.51,66.78,56.77,-53.97
-0.9,-0.69,-0.34,7.77,36.19,-52.36
-0.99,-0.36,-0.18,5.39,30.94,-53.2
-1.15,-0.16,-0.11,10.36,34.23,-51.73
-1.25,0,-0.22,15.33,32.2,-51.45
-1.23,0,-0.39,11.13,32.34,-53.76
-1.12,-0.02,-0.52,10.01,41.37,-58.59
-1.14,-0.03,-0.57,10.5,37.45,-64.33
-1.08,-0.06,-0.55,11.97,23.17,-71.47
-0.93,-0.08,-0.43,17.92,12.39,-76.09
-0.8,-0.16,-0.4,25.13,6.02,-75.46
-0.8,-0.22,-0.35,28.35,4.41,-75.6
-0.87,-0.2,-0.23,12.67,4.34,-76.58
-0.93,-0.37,-0.33,8.68,2.52,-74.34
-0.96,-0.32,-0.29,14.7,0.42,-73.22
-0.93,-0.27,-0.23,13.02,-3.99,-73.36
-0.87,-0.27,-0.14,12.81,-3.01,-69.09
-0.84,-0.23,-0.08,19.6,-0.84,-64.96
-0.85,-0.19,-0.06,23.1,1.89,-63.63
-0.9,-0.18,-0.05,29.82,11.55,-61.67
-0.94,-0.17,-0.06,33.32,18.69,-60.62
-0.99,-0.15,-0.08,30.73,22.4,-59.71
-1.01,-0.15,-0.11,29.26,22.96,-59.57
-1.01,-0.13,-0.19,25.34,19.81,-61.95
-0.97,-0.18,-0.21,21,18.76,-62.51
-0.95,-0.18,-0.22,18.27,17.22,-64.75
